"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2006","64.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2007","64.3",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2008","64.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2009","65.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2010","64.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2011","64.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2012","64.3",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2013","61.8",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2014","61.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2015","61.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2016","61.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2017","61.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2018","61.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2019","61.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2020","62.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2021","61.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","616","POL","Poland","2022","61.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2005","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2006","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2007","30.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2008","30.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2009","30.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2010","30.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2011","30.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2012","27.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2013","27.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2014","27.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2015","27.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2016","27.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2017","27.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2018","27.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2019","27.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2020","27.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2021","27.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","620","PRT","Portugal","2022","27.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2005","30.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2006","34.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2007","34.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2008","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2009","34.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2010","34.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2011","34.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2012","34.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2013","34.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2014","34.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2015","34.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2016","34.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2017","34.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2018","34.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2019","34.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2020","34.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2021","34.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","498","MDA","Republic of Moldova","2022","34.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2005","45.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2006","45.3",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2007","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2008","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2009","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2010","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2011","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2012","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2013","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2014","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2015","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2016","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2017","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2018","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2019","45.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2020","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2021","45.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","642","ROU","Romania","2022","44.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2005","5.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2006","5.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2007","5.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2008","5.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2009","5.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2010","5.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2011","5.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2012","5.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2013","5.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2014","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2015","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2016","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2017","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2018","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2019","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2020","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2021","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","643","RUS","Russian Federation","2022","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2005","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2006","43.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2007","43.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2008","43.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2009","43.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2010","43.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2011","43.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2012","43.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2013","43.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2014","43.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2015","42.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2016","42.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2017","42.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2018","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2019","42.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2020","38.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2021","38.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","688","SRB","Serbia","2022","38.3",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2005","74.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2006","74.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2007","74.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2008","73.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2009","73.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2010","73.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2011","73.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2012","74.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2013","74.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2014","74.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2015","74.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2016","74.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2017","74.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2018","74.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2019","74.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2020","74.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2021","74.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","703","SVK","Slovakia","2022","74.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2005","60.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2006","60.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2007","60.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2008","60.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2009","60.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2010","60.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2011","59.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2012","59.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2013","59.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2014","59.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2015","59.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2016","59.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2017","59.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2018","59.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2019","59.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2020","59.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2021","59.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","705","SVN","Slovenia","2022","59.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2005","25.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2006","25.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2007","26.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2008","26.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2009","26.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2010","27.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2011","27.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2012","27.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2013","30.3",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2014","30.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2015","30.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2016","32.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2017","31.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2018","30.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2019","31.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2020","31.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2021","32.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","724","ESP","Spain","2022","32.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2005","24.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2006","24.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2007","24.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2008","24.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2009","24.8",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2010","24.8",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2011","24.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2012","24.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2013","24.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2014","24.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2015","24.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2016","24.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2017","24.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2018","24.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2019","24.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2020","24.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2021","24.3",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","752","SWE","Sweden","2022","24.3",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2005","122.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2006","122.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2007","123.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2008","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2009","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2010","124.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2011","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2012","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2013","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2014","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2015","126.3",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2016","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2017","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2018","..",
