"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"SVK","Slovak Republic","IND-ECO-VA","Share of value added by the transport sector","2017","2017",6.3936155471536,,
"SVK","Slovak Republic","IND-ECO-VA","Share of value added by the transport sector","2018","2018",6.2925507680655,,
"SVK","Slovak Republic","IND-ECO-VA","Share of value added by the transport sector","2019","2019",6.5068710249725,,
"SVK","Slovak Republic","IND-ECO-VA","Share of value added by the transport sector","2020","2020",6.3064692521694,,
"SVK","Slovak Republic","IND-ECO-VA","Share of value added by the transport sector","2021","2021",6.0634956821642,,
"SVK","Slovak Republic","IND-ECO-VA","Share of value added by the transport sector","2022","2022",6.0677648326723,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",15.484552022679,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",15.183178117852,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",14.739179891526,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",14.786922378881,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",15.227153452356,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",15.05475211436,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",15.083795763743,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",15.488505265134,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",15.872806698972,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",15.011746543665,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",15.008218770894,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",14.981589832751,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",15.4760047801,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",15.854012757953,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",15.998642870455,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",16.035786970047,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",15.787926757331,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",16.619314107379,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",16.971597085052,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",16.981424711921,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",14.21020545289,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2021","2021",17.14512819456,,
"SVN","Slovenia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2022","2022",17.475098985707,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",37.090694523931,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",34.01787424472,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",35.177593120638,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",37.225437685352,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",38.623772042484,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2005","2005",36.153972073532,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2006","2006",35.870570993646,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2007","2007",36.750885564758,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2008","2008",36.394075316485,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2009","2009",31.511547212356,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2010","2010",27.255155467572,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2011","2011",25.264111077573,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2012","2012",20.400742066543,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2013","2013",19.319447201658,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2014","2014",19.452869983852,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2015","2015",24.281574724906,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2016","2016",26.219388375596,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2017","2017",29.564787640091,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2018","2018",28.356621960683,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2019","2019",29.48579254012,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2020","2020",30.551406618111,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2021","2021",34.125293620704,,
"SVN","Slovenia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2022","2022",29.596057145602,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2000","2000",54.207974262293,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2001","2001",57.296346358112,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2002","2002",56.260988663575,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2003","2003",54.653746252066,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2004","2004",53.473319705761,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2005","2005",55.979513496702,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2006","2006",56.484444090944,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2007","2007",55.985407470506,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2008","2008",55.910846469188,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2009","2009",61.017326071013,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2010","2010",65.698168669546,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2011","2011",67.666730470504,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2012","2012",72.574630577786,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2013","2013",73.484121545785,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2014","2014",73.594981946373,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2015","2015",68.501616729822,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2016","2016",66.918931467693,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2017","2017",63.985340855522,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2018","2018",65.442559146625,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2019","2019",64.571934997496,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2020","2020",65.66278831496,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2021","2021",62.483408713151,,
"SVN","Slovenia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2022","2022",66.109932726753,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2000","2000",8.7013903972454,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2001","2001",8.6857249821519,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2002","2002",8.5614182157878,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2003","2003",8.1208160625817,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2004","2004",7.9029082517547,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2005","2005",7.8665553536643,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2006","2006",7.6449849154105,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2007","2007",7.2637069647359,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2008","2008",7.6951093437879,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2009","2009",7.4710943936813,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2010","2010",7.0467072207434,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",7.0691584519226,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",7.0246273556708,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",7.1964312525571,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",6.952148069775,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",7.2168085452721,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2016","2016",6.8616801567111,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2017","2017",6.4498715043871,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2018","2018",6.200842401123,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2019","2019",5.9422724623841,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2020","2020",3.7858050669285,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2021","2021",3.3912976661447,,
"SVN","Slovenia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2022","2022",4.2940101276447,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",5.7223170364421,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",5.8310598913847,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",5.3516898711247,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",5.6297404123491,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",5.6054782655768,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",5.3954849036816,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",4.5982654230077,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",4.937598779225,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2016","2016",5.2841530054645,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2017","2017",4.9891822850142,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2018","2018",5.5705690393637,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2019","2019",5.4451540673265,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2020","2020",5.2425745105056,"B","Break"
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2021","2021",4.7964592661211,,
"SVN","Slovenia","IND-ECO-EMPL","Share of employment in the transport sector","2022","2022",4.7052858410445,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2000","2000",5.2236968423978,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2001","2001",5.1471354208068,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2002","2002",5.0650761244201,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2003","2003",5.052086676376,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2004","2004",5.2282463583722,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2005","2005",5.2140804298755,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2006","2006",5.4603370202808,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2007","2007",5.6499304155846,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2008","2008",5.6507631881373,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2009","2009",5.3786764103282,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2010","2010",5.5292608002587,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2011","2011",5.6914118141483,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2012","2012",5.8256856628728,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2013","2013",5.8093803816346,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2014","2014",6.0010189354528,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2015","2015",6.2825349824973,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2016","2016",6.4057379191399,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2017","2017",6.5145406660163,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2018","2018",6.4468979470025,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2019","2019",6.3412527048807,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2020","2020",5.869782526879,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2021","2021",5.9159965721886,,
"SVN","Slovenia","IND-ECO-VA","Share of value added by the transport sector","2022","2022",6.2471351636227,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",12.272433828276,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",11.915763571861,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",11.366854358062,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",11.336979906468,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",11.685384563297,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",12.083397237534,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",12.241078615508,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",12.259018378854,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",12.138440025336,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",11.480137224681,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",11.800702176559,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",11.687103976733,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",11.671574161055,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",11.569428482209,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",11.811166748859,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",12.005833316668,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",11.791340692316,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",12.42853052813,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",12.604827064567,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",12.305369839539,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",10.351341626401,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2021","2021",11.373618645334,,
"ESP","Spain","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2022","2022",11.942666330645,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",38.586978513333,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",38.54708485366,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",35.212437234453,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",35.255435678567,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",36.498344370861,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2005","2005",34.776311073946,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2006","2006",33.201819277769,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2007","2007",31.908751491513,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2008","2008",28.053945046635,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2009","2009",24.997555148857,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2010","2010",22.816101109872,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2011","2011",19.183477297305,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2012","2012",17.107648188729,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2013","2013",18.56669820246,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2014","2014",20.714620274339,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2015","2015",23.970786084951,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2016","2016",26.760332247721,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2017","2017",26.517579171846,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2018","2018",26.993322859387,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2019","2019",26.155670997573,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2020","2020",28.013656114215,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2021","2021",27.441480952624,,
"ESP","Spain","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2022","2022",24.227396942296,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2000","2000",46.315704285194,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2001","2001",46.657868177936,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2002","2002",49.186944766319,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2003","2003",49.643727217775,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2004","2004",49.104304635762,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2005","2005",51.257316927488,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2006","2006",52.967285878678,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2007","2007",54.232047317843,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2008","2008",57.940509200907,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2009","2009",59.700470808477,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2010","2010",62.106367160533,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2011","2011",65.086845653712,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2012","2012",66.27708789871,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2013","2013",65.326395458846,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2014","2014",63.341585814654,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2015","2015",59.893651098725,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2016","2016",56.835567674013,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2017","2017",57.979906259622,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2018","2018",57.410316836868,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2019","2019",58.165204116374,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2020","2020",60.676598386096,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2021","2021",60.898057014636,,
"ESP","Spain","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2022","2022",61.270139379807,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2000","2000",15.097317201473,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2001","2001",14.795046968403,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2002","2002",15.600617999228,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2003","2003",15.100837103658,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2004","2004",14.397350993377,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2005","2005",13.966371998566,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2006","2006",13.830894843553,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2007","2007",13.859201190644,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2008","2008",14.005545752458,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2009","2009",15.301974042666,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2010","2010",15.077531729595,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",15.729677048983,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",16.615263912561,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",16.106906338694,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",15.943793911007,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",16.135562816324,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2016","2016",16.404100078265,,
