Country_Code,Country_Name,Year,GDP_per_Capita_USD,KM_Railway_per_1000_sq_km,Population_Density_sq_km,Land_Area_sq_km,Share_Indicator,Share_Value,Infrastructure_Indicator,Infrastructure_USD
ROU,Romania,2006,5757.53127301178,45.3,92.1547960692234,229980.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,54.351662263056,Rail infrastructure investment,108991601.40733361
ROU,Romania,2006,5757.53127301178,45.3,92.1547960692234,229980.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,54.351662263056,Road infrastructure investment,2087234706.616753
ROU,Romania,2006,5757.53127301178,45.3,92.1547960692234,229980.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,54.351662263056,Rail infrastructure maintenance,40985699.6935654
ROU,Romania,2006,5757.53127301178,45.3,92.1547960692234,229980.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,54.351662263056,Road infrastructure maintenance,1113900238.338458
ROU,Romania,2006,5757.53127301178,45.3,92.1547960692234,229980.0,Share of household expenditure for transport services in total household expenditure for transport,23.40570918908,Rail infrastructure investment,108991601.40733361
ROU,Romania,2006,5757.53127301178,45.3,92.1547960692234,229980.0,Share of household expenditure for transport services in total household expenditure for transport,23.40570918908,Road infrastructure investment,2087234706.616753
ROU,Romania,2006,5757.53127301178,45.3,92.1547960692234,229980.0,Share of household expenditure for transport services in total household expenditure for transport,23.40570918908,Rail infrastructure maintenance,40985699.6935654
ROU,Romania,2006,5757.53127301178,45.3,92.1547960692234,229980.0,Share of household expenditure for transport services in total household expenditure for transport,23.40570918908,Road infrastructure maintenance,1113900238.338458
ROU,Romania,2006,5757.53127301178,45.3,92.1547960692234,229980.0,Share of value added by the transport sector,8.1015532091247,Rail infrastructure investment,108991601.40733361
ROU,Romania,2006,5757.53127301178,45.3,92.1547960692234,229980.0,Share of value added by the transport sector,8.1015532091247,Road infrastructure investment,2087234706.616753
ROU,Romania,2006,5757.53127301178,45.3,92.1547960692234,229980.0,Share of value added by the transport sector,8.1015532091247,Rail infrastructure maintenance,40985699.6935654
ROU,Romania,2006,5757.53127301178,45.3,92.1547960692234,229980.0,Share of value added by the transport sector,8.1015532091247,Road infrastructure maintenance,1113900238.338458
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for transport in total household expenditure,15.87435025097,Rail infrastructure investment,332421582.43207186
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for transport in total household expenditure,15.87435025097,Road infrastructure investment,3000128823.511768
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for transport in total household expenditure,15.87435025097,Rail infrastructure maintenance,102900026.9630601
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for transport in total household expenditure,15.87435025097,Road infrastructure maintenance,1429060187.5430262
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,21.406240545392,Rail infrastructure investment,332421582.43207186
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,21.406240545392,Road infrastructure investment,3000128823.511768
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,21.406240545392,Rail infrastructure maintenance,102900026.9630601
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,21.406240545392,Road infrastructure maintenance,1429060187.5430262
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.090851637454,Rail infrastructure investment,332421582.43207186
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.090851637454,Road infrastructure investment,3000128823.511768
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.090851637454,Rail infrastructure maintenance,102900026.9630601
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.090851637454,Road infrastructure maintenance,1429060187.5430262
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for transport services in total household expenditure for transport,27.502907817154,Rail infrastructure investment,332421582.43207186
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for transport services in total household expenditure for transport,27.502907817154,Road infrastructure investment,3000128823.511768
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for transport services in total household expenditure for transport,27.502907817154,Rail infrastructure maintenance,102900026.9630601
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of household expenditure for transport services in total household expenditure for transport,27.502907817154,Road infrastructure maintenance,1429060187.5430262
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of value added by the transport sector,8.9378713570636,Rail infrastructure investment,332421582.43207186
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of value added by the transport sector,8.9378713570636,Road infrastructure investment,3000128823.511768
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of value added by the transport sector,8.9378713570636,Rail infrastructure maintenance,102900026.9630601
ROU,Romania,2007,8360.33775916596,45.2,90.8390186610988,229890.0,Share of value added by the transport sector,8.9378713570636,Road infrastructure maintenance,1429060187.5430262
ROU,Romania,2008,10435.2179803541,45.2,89.3339495432797,229900.0,Share of household expenditure for transport in total household expenditure,15.05850526906,Rail infrastructure investment,338368621.0640648
ROU,Romania,2008,10435.2179803541,45.2,89.3339495432797,229900.0,Share of household expenditure for transport in total household expenditure,15.05850526906,Road infrastructure investment,4162079261.6721115
ROU,Romania,2008,10435.2179803541,45.2,89.3339495432797,229900.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,21.469057759374,Rail infrastructure investment,338368621.0640648
ROU,Romania,2008,10435.2179803541,45.2,89.3339495432797,229900.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,21.469057759374,Road infrastructure investment,4162079261.6721115
ROU,Romania,2008,10435.2179803541,45.2,89.3339495432797,229900.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.433750305053,Rail infrastructure investment,338368621.0640648
ROU,Romania,2008,10435.2179803541,45.2,89.3339495432797,229900.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.433750305053,Road infrastructure investment,4162079261.6721115
ROU,Romania,2008,10435.2179803541,45.2,89.3339495432797,229900.0,Share of household expenditure for transport services in total household expenditure for transport,27.097191935573,Rail infrastructure investment,338368621.0640648
ROU,Romania,2008,10435.2179803541,45.2,89.3339495432797,229900.0,Share of household expenditure for transport services in total household expenditure for transport,27.097191935573,Road infrastructure investment,4162079261.6721115
ROU,Romania,2008,10435.2179803541,45.2,89.3339495432797,229900.0,Share of employment in the transport sector,5.1057170520817,Rail infrastructure investment,338368621.0640648
ROU,Romania,2008,10435.2179803541,45.2,89.3339495432797,229900.0,Share of employment in the transport sector,5.1057170520817,Road infrastructure investment,4162079261.6721115
ROU,Romania,2008,10435.2179803541,45.2,89.3339495432797,229900.0,Share of value added by the transport sector,7.8450375096438,Rail infrastructure investment,338368621.0640648
ROU,Romania,2008,10435.2179803541,45.2,89.3339495432797,229900.0,Share of value added by the transport sector,7.8450375096438,Road infrastructure investment,4162079261.6721115
ROU,Romania,2009,8548.04859012993,45.2,88.5311962096844,230060.0,Share of household expenditure for transport in total household expenditure,13.198477881235,Rail infrastructure investment,189791489.76318184
ROU,Romania,2009,8548.04859012993,45.2,88.5311962096844,230060.0,Share of household expenditure for transport in total household expenditure,13.198477881235,Road infrastructure investment,3322612982.3568525
ROU,Romania,2009,8548.04859012993,45.2,88.5311962096844,230060.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,22.308863872204,Rail infrastructure investment,189791489.76318184
ROU,Romania,2009,8548.04859012993,45.2,88.5311962096844,230060.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,22.308863872204,Road infrastructure investment,3322612982.3568525
ROU,Romania,2009,8548.04859012993,45.2,88.5311962096844,230060.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,56.782585182429,Rail infrastructure investment,189791489.76318184
ROU,Romania,2009,8548.04859012993,45.2,88.5311962096844,230060.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,56.782585182429,Road infrastructure investment,3322612982.3568525
ROU,Romania,2009,8548.04859012993,45.2,88.5311962096844,230060.0,Share of household expenditure for transport services in total household expenditure for transport,20.908550945367,Rail infrastructure investment,189791489.76318184
ROU,Romania,2009,8548.04859012993,45.2,88.5311962096844,230060.0,Share of household expenditure for transport services in total household expenditure for transport,20.908550945367,Road infrastructure investment,3322612982.3568525
ROU,Romania,2009,8548.04859012993,45.2,88.5311962096844,230060.0,Share of employment in the transport sector,5.1676945267868,Rail infrastructure investment,189791489.76318184
ROU,Romania,2009,8548.04859012993,45.2,88.5311962096844,230060.0,Share of employment in the transport sector,5.1676945267868,Road infrastructure investment,3322612982.3568525
ROU,Romania,2009,8548.04859012993,45.2,88.5311962096844,230060.0,Share of value added by the transport sector,9.2167182694608,Rail infrastructure investment,189791489.76318184
ROU,Romania,2009,8548.04859012993,45.2,88.5311962096844,230060.0,Share of value added by the transport sector,9.2167182694608,Road infrastructure investment,3322612982.3568525
ROU,Romania,2010,8397.80917311457,45.2,88.0107411432297,230050.0,Share of household expenditure for transport in total household expenditure,11.305120153383,Rail infrastructure investment,180679713.10501722
ROU,Romania,2010,8397.80917311457,45.2,88.0107411432297,230050.0,Share of household expenditure for transport in total household expenditure,11.305120153383,Road infrastructure investment,3050717237.4483333
ROU,Romania,2010,8397.80917311457,45.2,88.0107411432297,230050.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,27.689358917088,Rail infrastructure investment,180679713.10501722
ROU,Romania,2010,8397.80917311457,45.2,88.0107411432297,230050.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,27.689358917088,Road infrastructure investment,3050717237.4483333
ROU,Romania,2010,8397.80917311457,45.2,88.0107411432297,230050.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.842705617137,Rail infrastructure investment,180679713.10501722
ROU,Romania,2010,8397.80917311457,45.2,88.0107411432297,230050.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.842705617137,Road infrastructure investment,3050717237.4483333
ROU,Romania,2010,8397.80917311457,45.2,88.0107411432297,230050.0,Share of household expenditure for transport services in total household expenditure for transport,23.467935465775,Rail infrastructure investment,180679713.10501722
ROU,Romania,2010,8397.80917311457,45.2,88.0107411432297,230050.0,Share of household expenditure for transport services in total household expenditure for transport,23.467935465775,Road infrastructure investment,3050717237.4483333
ROU,Romania,2010,8397.80917311457,45.2,88.0107411432297,230050.0,Share of employment in the transport sector,5.0489364007368,Rail infrastructure investment,180679713.10501722
ROU,Romania,2010,8397.80917311457,45.2,88.0107411432297,230050.0,Share of employment in the transport sector,5.0489364007368,Road infrastructure investment,3050717237.4483333
ROU,Romania,2010,8397.80917311457,45.2,88.0107411432297,230050.0,Share of value added by the transport sector,6.8388000961353,Rail infrastructure investment,180679713.10501722
ROU,Romania,2010,8397.80917311457,45.2,88.0107411432297,230050.0,Share of value added by the transport sector,6.8388000961353,Road infrastructure investment,3050717237.4483333
ROU,Romania,2011,9560.15942530942,45.2,87.5332493374462,230170.0,Share of household expenditure for transport in total household expenditure,10.658100024538,Rail infrastructure investment,172670221.2994855
ROU,Romania,2011,9560.15942530942,45.2,87.5332493374462,230170.0,Share of household expenditure for transport in total household expenditure,10.658100024538,Road infrastructure investment,3513485584.8629684
ROU,Romania,2011,9560.15942530942,45.2,87.5332493374462,230170.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,24.124723005577,Rail infrastructure investment,172670221.2994855
ROU,Romania,2011,9560.15942530942,45.2,87.5332493374462,230170.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,24.124723005577,Road infrastructure investment,3513485584.8629684
ROU,Romania,2011,9560.15942530942,45.2,87.5332493374462,230170.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.709334172672,Rail infrastructure investment,172670221.2994855
ROU,Romania,2011,9560.15942530942,45.2,87.5332493374462,230170.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.709334172672,Road infrastructure investment,3513485584.8629684
ROU,Romania,2011,9560.15942530942,45.2,87.5332493374462,230170.0,Share of household expenditure for transport services in total household expenditure for transport,25.165942821751,Rail infrastructure investment,172670221.2994855
ROU,Romania,2011,9560.15942530942,45.2,87.5332493374462,230170.0,Share of household expenditure for transport services in total household expenditure for transport,25.165942821751,Road infrastructure investment,3513485584.8629684
ROU,Romania,2011,9560.15942530942,45.2,87.5332493374462,230170.0,Share of employment in the transport sector,4.9647394156817,Rail infrastructure investment,172670221.2994855
ROU,Romania,2011,9560.15942530942,45.2,87.5332493374462,230170.0,Share of employment in the transport sector,4.9647394156817,Road infrastructure investment,3513485584.8629684
ROU,Romania,2011,9560.15942530942,45.2,87.5332493374462,230170.0,Share of value added by the transport sector,5.0002713397139,Rail infrastructure investment,172670221.2994855
ROU,Romania,2011,9560.15942530942,45.2,87.5332493374462,230170.0,Share of value added by the transport sector,5.0002713397139,Road infrastructure investment,3513485584.8629684
ROU,Romania,2012,8930.72991164974,45.2,87.201265107382,230020.0,Share of household expenditure for transport in total household expenditure,11.4946503527,Rail infrastructure investment,126006594.73767212
ROU,Romania,2012,8930.72991164974,45.2,87.201265107382,230020.0,Share of household expenditure for transport in total household expenditure,11.4946503527,Road infrastructure investment,3309293196.653286
ROU,Romania,2012,8930.72991164974,45.2,87.201265107382,230020.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.671441858809,Rail infrastructure investment,126006594.73767212
ROU,Romania,2012,8930.72991164974,45.2,87.201265107382,230020.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.671441858809,Road infrastructure investment,3309293196.653286
ROU,Romania,2012,8930.72991164974,45.2,87.201265107382,230020.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.758361036568,Rail infrastructure investment,126006594.73767212
ROU,Romania,2012,8930.72991164974,45.2,87.201265107382,230020.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.758361036568,Road infrastructure investment,3309293196.653286
ROU,Romania,2012,8930.72991164974,45.2,87.201265107382,230020.0,Share of household expenditure for transport services in total household expenditure for transport,25.570197104623,Rail infrastructure investment,126006594.73767212
ROU,Romania,2012,8930.72991164974,45.2,87.201265107382,230020.0,Share of household expenditure for transport services in total household expenditure for transport,25.570197104623,Road infrastructure investment,3309293196.653286
ROU,Romania,2012,8930.72991164974,45.2,87.201265107382,230020.0,Share of employment in the transport sector,4.910236450326,Rail infrastructure investment,126006594.73767212
ROU,Romania,2012,8930.72991164974,45.2,87.201265107382,230020.0,Share of employment in the transport sector,4.910236450326,Road infrastructure investment,3309293196.653286
ROU,Romania,2012,8930.72991164974,45.2,87.201265107382,230020.0,Share of value added by the transport sector,7.059824032502,Rail infrastructure investment,126006594.73767212
ROU,Romania,2012,8930.72991164974,45.2,87.201265107382,230020.0,Share of value added by the transport sector,7.059824032502,Road infrastructure investment,3309293196.653286
ROU,Romania,2013,9497.20647561211,45.2,86.8742903099596,230030.0,Share of household expenditure for transport in total household expenditure,12.375923755798,Rail infrastructure investment,223476568.6873502
ROU,Romania,2013,9497.20647561211,45.2,86.8742903099596,230030.0,Share of household expenditure for transport in total household expenditure,12.375923755798,Road infrastructure investment,2919722580.4991713
ROU,Romania,2013,9497.20647561211,45.2,86.8742903099596,230030.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,23.082786400264,Rail infrastructure investment,223476568.6873502
ROU,Romania,2013,9497.20647561211,45.2,86.8742903099596,230030.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,23.082786400264,Road infrastructure investment,2919722580.4991713
ROU,Romania,2013,9497.20647561211,45.2,86.8742903099596,230030.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,49.08921694345,Rail infrastructure investment,223476568.6873502
ROU,Romania,2013,9497.20647561211,45.2,86.8742903099596,230030.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,49.08921694345,Road infrastructure investment,2919722580.4991713
ROU,Romania,2013,9497.20647561211,45.2,86.8742903099596,230030.0,Share of household expenditure for transport services in total household expenditure for transport,27.827996656286,Rail infrastructure investment,223476568.6873502
ROU,Romania,2013,9497.20647561211,45.2,86.8742903099596,230030.0,Share of household expenditure for transport services in total household expenditure for transport,27.827996656286,Road infrastructure investment,2919722580.4991713
ROU,Romania,2013,9497.20647561211,45.2,86.8742903099596,230030.0,Share of employment in the transport sector,5.2317548814633,Rail infrastructure investment,223476568.6873502
ROU,Romania,2013,9497.20647561211,45.2,86.8742903099596,230030.0,Share of employment in the transport sector,5.2317548814633,Road infrastructure investment,2919722580.4991713
ROU,Romania,2013,9497.20647561211,45.2,86.8742903099596,230030.0,Share of value added by the transport sector,7.5273478242281,Rail infrastructure investment,223476568.6873502
ROU,Romania,2013,9497.20647561211,45.2,86.8742903099596,230030.0,Share of value added by the transport sector,7.5273478242281,Road infrastructure investment,2919722580.4991713
ROU,Romania,2014,10031.3421526698,45.2,86.5306806328234,230080.0,Share of household expenditure for transport in total household expenditure,11.666571010059,Rail infrastructure investment,297095155.59255964
ROU,Romania,2014,10031.3421526698,45.2,86.5306806328234,230080.0,Share of household expenditure for transport in total household expenditure,11.666571010059,Road infrastructure investment,2667115181.243346
ROU,Romania,2014,10031.3421526698,45.2,86.5306806328234,230080.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,22.957488904337,Rail infrastructure investment,297095155.59255964
ROU,Romania,2014,10031.3421526698,45.2,86.5306806328234,230080.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,22.957488904337,Road infrastructure investment,2667115181.243346
ROU,Romania,2014,10031.3421526698,45.2,86.5306806328234,230080.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.937115662264,Rail infrastructure investment,297095155.59255964
ROU,Romania,2014,10031.3421526698,45.2,86.5306806328234,230080.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.937115662264,Road infrastructure investment,2667115181.243346
ROU,Romania,2014,10031.3421526698,45.2,86.5306806328234,230080.0,Share of household expenditure for transport services in total household expenditure for transport,25.105395433399,Rail infrastructure investment,297095155.59255964
ROU,Romania,2014,10031.3421526698,45.2,86.5306806328234,230080.0,Share of household expenditure for transport services in total household expenditure for transport,25.105395433399,Road infrastructure investment,2667115181.243346
ROU,Romania,2014,10031.3421526698,45.2,86.5306806328234,230080.0,Share of employment in the transport sector,5.225092072107,Rail infrastructure investment,297095155.59255964
ROU,Romania,2014,10031.3421526698,45.2,86.5306806328234,230080.0,Share of employment in the transport sector,5.225092072107,Road infrastructure investment,2667115181.243346
ROU,Romania,2014,10031.3421526698,45.2,86.5306806328234,230080.0,Share of value added by the transport sector,6.9389916280919,Rail infrastructure investment,297095155.59255964
ROU,Romania,2014,10031.3421526698,45.2,86.5306806328234,230080.0,Share of value added by the transport sector,6.9389916280919,Road infrastructure investment,2667115181.243346
ROU,Romania,2015,8976.9544892648,45.2,86.1248956884562,230080.0,Share of household expenditure for transport in total household expenditure,12.405405868267,Rail infrastructure investment,344454692.702245
ROU,Romania,2015,8976.9544892648,45.2,86.1248956884562,230080.0,Share of household expenditure for transport in total household expenditure,12.405405868267,Road infrastructure investment,3071207144.7853913
ROU,Romania,2015,8976.9544892648,45.2,86.1248956884562,230080.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,21.849818546976,Rail infrastructure investment,344454692.702245
ROU,Romania,2015,8976.9544892648,45.2,86.1248956884562,230080.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,21.849818546976,Road infrastructure investment,3071207144.7853913
ROU,Romania,2015,8976.9544892648,45.2,86.1248956884562,230080.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.461478818503,Rail infrastructure investment,344454692.702245
ROU,Romania,2015,8976.9544892648,45.2,86.1248956884562,230080.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.461478818503,Road infrastructure investment,3071207144.7853913
ROU,Romania,2015,8976.9544892648,45.2,86.1248956884562,230080.0,Share of household expenditure for transport services in total household expenditure for transport,29.68870263452,Rail infrastructure investment,344454692.702245
ROU,Romania,2015,8976.9544892648,45.2,86.1248956884562,230080.0,Share of household expenditure for transport services in total household expenditure for transport,29.68870263452,Road infrastructure investment,3071207144.7853913
ROU,Romania,2015,8976.9544892648,45.2,86.1248956884562,230080.0,Share of employment in the transport sector,5.7536309321416,Rail infrastructure investment,344454692.702245
ROU,Romania,2015,8976.9544892648,45.2,86.1248956884562,230080.0,Share of employment in the transport sector,5.7536309321416,Road infrastructure investment,3071207144.7853913
ROU,Romania,2015,8976.9544892648,45.2,86.1248956884562,230080.0,Share of value added by the transport sector,7.3419022331235,Rail infrastructure investment,344454692.702245
ROU,Romania,2015,8976.9544892648,45.2,86.1248956884562,230080.0,Share of value added by the transport sector,7.3419022331235,Road infrastructure investment,3071207144.7853913
ROU,Romania,2016,9404.38125929526,45.2,85.6322453059805,230080.0,Share of household expenditure for transport in total household expenditure,11.684155469273,Rail infrastructure investment,280437783.9137817
ROU,Romania,2016,9404.38125929526,45.2,85.6322453059805,230080.0,Share of household expenditure for transport in total household expenditure,11.684155469273,Road infrastructure investment,2532469938.541057
ROU,Romania,2016,9404.38125929526,45.2,85.6322453059805,230080.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,20.496055384096,Rail infrastructure investment,280437783.9137817
ROU,Romania,2016,9404.38125929526,45.2,85.6322453059805,230080.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,20.496055384096,Road infrastructure investment,2532469938.541057
ROU,Romania,2016,9404.38125929526,45.2,85.6322453059805,230080.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.571758238666,Rail infrastructure investment,280437783.9137817
ROU,Romania,2016,9404.38125929526,45.2,85.6322453059805,230080.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.571758238666,Road infrastructure investment,2532469938.541057
ROU,Romania,2016,9404.38125929526,45.2,85.6322453059805,230080.0,Share of household expenditure for transport services in total household expenditure for transport,28.932186377238,Rail infrastructure investment,280437783.9137817
ROU,Romania,2016,9404.38125929526,45.2,85.6322453059805,230080.0,Share of household expenditure for transport services in total household expenditure for transport,28.932186377238,Road infrastructure investment,2532469938.541057
ROU,Romania,2016,9404.38125929526,45.2,85.6322453059805,230080.0,Share of employment in the transport sector,5.7616242759702,Rail infrastructure investment,280437783.9137817
ROU,Romania,2016,9404.38125929526,45.2,85.6322453059805,230080.0,Share of employment in the transport sector,5.7616242759702,Road infrastructure investment,2532469938.541057
ROU,Romania,2016,9404.38125929526,45.2,85.6322453059805,230080.0,Share of value added by the transport sector,7.0792894557454,Rail infrastructure investment,280437783.9137817
ROU,Romania,2016,9404.38125929526,45.2,85.6322453059805,230080.0,Share of value added by the transport sector,7.0792894557454,Road infrastructure investment,2532469938.541057
ROU,Romania,2017,10727.9708633184,45.2,85.1387126216968,230080.0,Share of household expenditure for transport in total household expenditure,12.883411444683,Rail infrastructure investment,229518243.7017044
ROU,Romania,2017,10727.9708633184,45.2,85.1387126216968,230080.0,Share of household expenditure for transport in total household expenditure,12.883411444683,Road infrastructure investment,2283003917.9634843
ROU,Romania,2017,10727.9708633184,45.2,85.1387126216968,230080.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.6499678219,Rail infrastructure investment,229518243.7017044
ROU,Romania,2017,10727.9708633184,45.2,85.1387126216968,230080.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.6499678219,Road infrastructure investment,2283003917.9634843
ROU,Romania,2017,10727.9708633184,45.2,85.1387126216968,230080.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,47.081625113219,Rail infrastructure investment,229518243.7017044
ROU,Romania,2017,10727.9708633184,45.2,85.1387126216968,230080.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,47.081625113219,Road infrastructure investment,2283003917.9634843
ROU,Romania,2017,10727.9708633184,45.2,85.1387126216968,230080.0,Share of household expenditure for transport services in total household expenditure for transport,27.268407064881,Rail infrastructure investment,229518243.7017044
ROU,Romania,2017,10727.9708633184,45.2,85.1387126216968,230080.0,Share of household expenditure for transport services in total household expenditure for transport,27.268407064881,Road infrastructure investment,2283003917.9634843
ROU,Romania,2017,10727.9708633184,45.2,85.1387126216968,230080.0,Share of employment in the transport sector,5.8494356227281,Rail infrastructure investment,229518243.7017044
ROU,Romania,2017,10727.9708633184,45.2,85.1387126216968,230080.0,Share of employment in the transport sector,5.8494356227281,Road infrastructure investment,2283003917.9634843
ROU,Romania,2017,10727.9708633184,45.2,85.1387126216968,230080.0,Share of value added by the transport sector,6.9916045187825,Rail infrastructure investment,229518243.7017044
ROU,Romania,2017,10727.9708633184,45.2,85.1387126216968,230080.0,Share of value added by the transport sector,6.9916045187825,Road infrastructure investment,2283003917.9634843
ROU,Romania,2018,12494.4235789649,45.2,84.6399947844228,230080.0,Share of household expenditure for transport in total household expenditure,12.897002992874,Rail infrastructure investment,195653201.5470539
ROU,Romania,2018,12494.4235789649,45.2,84.6399947844228,230080.0,Share of household expenditure for transport in total household expenditure,12.897002992874,Road infrastructure investment,2334273743.016807
ROU,Romania,2018,12494.4235789649,45.2,84.6399947844228,230080.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,24.28981974267,Rail infrastructure investment,195653201.5470539
ROU,Romania,2018,12494.4235789649,45.2,84.6399947844228,230080.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,24.28981974267,Road infrastructure investment,2334273743.016807
ROU,Romania,2018,12494.4235789649,45.2,84.6399947844228,230080.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.089897498673,Rail infrastructure investment,195653201.5470539
ROU,Romania,2018,12494.4235789649,45.2,84.6399947844228,230080.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.089897498673,Road infrastructure investment,2334273743.016807
ROU,Romania,2018,12494.4235789649,45.2,84.6399947844228,230080.0,Share of household expenditure for transport services in total household expenditure for transport,24.620282758657,Rail infrastructure investment,195653201.5470539
ROU,Romania,2018,12494.4235789649,45.2,84.6399947844228,230080.0,Share of household expenditure for transport services in total household expenditure for transport,24.620282758657,Road infrastructure investment,2334273743.016807
ROU,Romania,2018,12494.4235789649,45.2,84.6399947844228,230080.0,Share of employment in the transport sector,6.0679090410174,Rail infrastructure investment,195653201.5470539
ROU,Romania,2018,12494.4235789649,45.2,84.6399947844228,230080.0,Share of employment in the transport sector,6.0679090410174,Road infrastructure investment,2334273743.016807
ROU,Romania,2018,12494.4235789649,45.2,84.6399947844228,230080.0,Share of value added by the transport sector,6.6140288421677,Rail infrastructure investment,195653201.5470539
ROU,Romania,2018,12494.4235789649,45.2,84.6399947844228,230080.0,Share of value added by the transport sector,6.6140288421677,Road infrastructure investment,2334273743.016807
RUS,Russian Federation,2005,5323.455078125,5.0,8.76108889416588,16381390.0,Share of employment in the transport sector,8.1681233509597,Rail infrastructure investment,4298083076.625803
RUS,Russian Federation,2005,5323.455078125,5.0,8.76108889416588,16381390.0,Share of employment in the transport sector,8.1681233509597,Road infrastructure investment,4051317648.5967026
RUS,Russian Federation,2006,6920.19970703125,5.0,8.73439418381291,16377740.0,Share of employment in the transport sector,8.0391197004774,Rail infrastructure investment,4460544722.905296
